,dates,day_of_week,year,month,count
3863,2013-08-22 14:00:01,Thursday,2013,8,1
3864,2013-08-22 11:30:01,Thursday,2013,8,1
3865,2013-08-22 08:30:00,Thursday,2013,8,1
3866,2013-08-22 05:10:39,Thursday,2013,8,1
3867,2013-08-21 14:00:01,Wednesday,2013,8,1
3868,2013-08-21 10:30:01,Wednesday,2013,8,1
3869,2013-08-21 08:30:00,Wednesday,2013,8,1
3870,2013-08-21 06:30:01,Wednesday,2013,8,1
3871,2013-08-20 14:00:01,Tuesday,2013,8,1
3872,2013-08-20 11:30:00,Tuesday,2013,8,1
3873,2013-08-20 08:30:01,Tuesday,2013,8,1
3874,2013-08-20 06:02:53,Tuesday,2013,8,1
3875,2013-08-19 14:00:21,Monday,2013,8,1
3876,2013-08-19 11:00:01,Monday,2013,8,1
3877,2013-08-19 06:52:31,Monday,2013,8,1
3878,2013-08-18 05:00:00,Sunday,2013,8,1
3879,2013-08-17 11:30:01,Saturday,2013,8,1
3880,2013-08-17 06:30:01,Saturday,2013,8,1
3881,2013-08-16 14:00:01,Friday,2013,8,1
3882,2013-08-16 11:30:01,Friday,2013,8,1
3883,2013-08-16 08:30:01,Friday,2013,8,1
3884,2013-08-16 06:18:15,Friday,2013,8,1
3885,2013-08-15 12:30:01,Thursday,2013,8,1
3886,2013-08-15 09:30:01,Thursday,2013,8,1
3887,2013-08-15 06:30:00,Thursday,2013,8,1
3888,2013-08-15 04:30:01,Thursday,2013,8,1
3889,2013-08-14 12:30:00,Wednesday,2013,8,1
3890,2013-08-14 09:30:01,Wednesday,2013,8,1
3891,2013-08-14 06:22:43,Wednesday,2013,8,1
3892,2013-08-14 05:12:27,Wednesday,2013,8,1
3893,2013-08-13 11:30:03,Tuesday,2013,8,1
3894,2013-08-13 08:30:04,Tuesday,2013,8,1
3895,2013-08-13 05:21:41,Tuesday,2013,8,1
3896,2013-08-12 14:30:01,Monday,2013,8,1
3897,2013-08-12 11:30:02,Monday,2013,8,1
3898,2013-08-12 08:30:03,Monday,2013,8,1
3899,2013-08-12 05:24:50,Monday,2013,8,1
3900,2013-08-11 04:30:04,Sunday,2013,8,1
3901,2013-08-09 12:30:00,Friday,2013,8,1
3902,2013-08-09 09:30:07,Friday,2013,8,1
3903,2013-08-09 06:30:04,Friday,2013,8,1
3904,2013-08-08 13:00:05,Thursday,2013,8,1
3905,2013-08-08 10:00:06,Thursday,2013,8,1
3906,2013-08-08 06:35:35,Thursday,2013,8,1
3907,2013-08-07 14:00:04,Wednesday,2013,8,1
3908,2013-08-07 13:00:04,Wednesday,2013,8,1
3909,2013-08-07 11:00:04,Wednesday,2013,8,1
3910,2013-08-07 07:42:16,Wednesday,2013,8,1
3911,2013-08-06 12:30:04,Tuesday,2013,8,1
3912,2013-08-06 09:30:04,Tuesday,2013,8,1
3913,2013-08-06 06:30:03,Tuesday,2013,8,1
3914,2013-08-05 12:30:02,Monday,2013,8,1
3915,2013-08-05 10:00:01,Monday,2013,8,1
3916,2013-08-05 07:30:04,Monday,2013,8,1
3917,2013-08-02 12:30:05,Friday,2013,8,1
3918,2013-08-02 09:30:04,Friday,2013,8,1
3919,2013-08-02 06:30:02,Friday,2013,8,1
3920,2013-08-01 13:00:05,Thursday,2013,8,1
3921,2013-08-01 07:58:31,Thursday,2013,8,1
3922,2013-08-01 10:00:22,Thursday,2013,8,1
3923,2013-07-31 12:30:06,Wednesday,2013,7,1
3924,2013-07-31 10:30:04,Wednesday,2013,7,1
3925,2013-07-31 07:34:33,Wednesday,2013,7,1
3926,2013-07-30 11:30:01,Tuesday,2013,7,1
3927,2013-07-30 08:30:01,Tuesday,2013,7,1
3928,2013-07-30 05:30:03,Tuesday,2013,7,1
3929,2013-07-29 12:30:04,Monday,2013,7,1
3930,2013-07-29 09:30:01,Monday,2013,7,1
3931,2013-07-29 06:30:00,Monday,2013,7,1
3932,2013-07-26 11:30:01,Friday,2013,7,1
3933,2013-07-26 08:00:00,Friday,2013,7,1
3934,2013-07-26 05:11:04,Friday,2013,7,1
3935,2013-07-25 11:30:01,Thursday,2013,7,1
3936,2013-07-25 08:00:00,Thursday,2013,7,1
3937,2013-07-25 05:01:18,Thursday,2013,7,1
3938,2013-07-24 11:30:00,Wednesday,2013,7,1
3939,2013-07-24 07:30:00,Wednesday,2013,7,1
3940,2013-07-24 05:16:50,Wednesday,2013,7,1
3941,2013-07-23 11:30:00,Tuesday,2013,7,1
3942,2013-07-23 08:00:03,Tuesday,2013,7,1
3943,2013-07-23 04:54:57,Tuesday,2013,7,1
3944,2013-07-22 11:30:01,Monday,2013,7,1
3945,2013-07-22 08:00:02,Monday,2013,7,1
3946,2013-07-22 04:46:14,Monday,2013,7,1
3947,2013-07-20 11:30:01,Saturday,2013,7,1
3948,2013-07-19 11:43:23,Friday,2013,7,1
3949,2013-07-19 08:30:00,Friday,2013,7,1
3950,2013-07-19 05:04:36,Friday,2013,7,1
3951,2013-07-18 12:52:01,Thursday,2013,7,1
3952,2013-07-18 09:30:15,Thursday,2013,7,1
3953,2013-07-18 06:16:14,Thursday,2013,7,1
3954,2013-07-17 11:33:08,Wednesday,2013,7,1
3955,2013-07-17 09:27:19,Wednesday,2013,7,1
3956,2013-07-16 13:30:00,Tuesday,2013,7,1
3957,2013-07-16 10:30:04,Tuesday,2013,7,1
3958,2013-07-16 07:33:15,Tuesday,2013,7,1
3959,2013-07-15 13:30:01,Monday,2013,7,1
3960,2013-07-15 10:30:01,Monday,2013,7,1
3961,2013-07-15 07:30:01,Monday,2013,7,1
3962,2013-07-14 05:30:02,Sunday,2013,7,1
3963,2013-07-13 04:30:00,Saturday,2013,7,1
3964,2013-07-12 11:31:05,Friday,2013,7,1
3965,2013-07-12 08:30:01,Friday,2013,7,1
3966,2013-07-12 05:39:13,Friday,2013,7,1
3967,2013-07-11 13:30:00,Thursday,2013,7,1
3968,2013-07-11 10:30:05,Thursday,2013,7,1
3969,2013-07-11 08:08:57,Thursday,2013,7,1
3970,2013-07-10 11:45:50,Wednesday,2013,7,1
3971,2013-07-10 08:30:01,Wednesday,2013,7,1
3972,2013-07-10 04:42:17,Wednesday,2013,7,1
3973,2013-07-09 10:30:00,Tuesday,2013,7,1
3974,2013-07-09 07:31:01,Tuesday,2013,7,1
3975,2013-07-09 10:40:09,Tuesday,2013,7,1
3976,2013-07-08 11:30:02,Monday,2013,7,1
3977,2013-07-08 05:14:27,Monday,2013,7,1
3978,2013-07-08 07:26:23,Monday,2013,7,1
3979,2013-07-07 05:30:02,Sunday,2013,7,1
3980,2013-07-06 10:11:02,Saturday,2013,7,1
3981,2013-07-05 11:00:30,Friday,2013,7,1
3982,2013-07-05 06:04:33,Friday,2013,7,1
3983,2013-07-05 10:34:36,Friday,2013,7,1
3984,2013-07-04 10:30:04,Thursday,2013,7,1
3985,2013-07-04 06:43:00,Thursday,2013,7,1
3986,2013-07-03 11:31:04,Wednesday,2013,7,1
3987,2013-07-03 05:52:08,Wednesday,2013,7,1
3988,2013-07-02 13:30:04,Tuesday,2013,7,1
3989,2013-07-02 10:30:00,Tuesday,2013,7,1
3990,2013-07-02 07:30:03,Tuesday,2013,7,1
3991,2013-07-01 11:30:04,Monday,2013,7,1
3992,2013-07-01 06:53:48,Monday,2013,7,1
3993,2013-06-30 11:30:00,Sunday,2013,6,1
3994,2013-06-28 10:31:07,Friday,2013,6,1
3995,2013-06-28 05:39:00,Friday,2013,6,1
3996,2013-06-27 07:30:03,Thursday,2013,6,1
3997,2013-06-27 05:12:53,Thursday,2013,6,1
3998,2013-06-27 09:36:15,Thursday,2013,6,1
3999,2013-06-26 10:30:05,Wednesday,2013,6,1
4000,2013-06-26 04:59:21,Wednesday,2013,6,1
4001,2013-06-26 07:17:50,Wednesday,2013,6,1
4002,2013-06-25 10:30:05,Tuesday,2013,6,1
4003,2013-06-25 07:00:02,Tuesday,2013,6,1
4004,2013-06-25 05:08:53,Tuesday,2013,6,1
4005,2013-06-24 06:30:01,Monday,2013,6,1
4006,2013-06-24 05:11:34,Monday,2013,6,1
4007,2013-06-24 11:09:16,Monday,2013,6,1
4008,2013-06-23 10:30:01,Sunday,2013,6,1
4009,2013-06-23 05:00:04,Sunday,2013,6,1
4010,2013-06-22 10:30:01,Saturday,2013,6,1
4011,2013-06-22 05:00:01,Saturday,2013,6,1
4012,2013-06-21 10:17:26,Friday,2013,6,1
4013,2013-06-21 05:13:33,Friday,2013,6,1
4014,2013-06-20 07:40:19,Thursday,2013,6,1
4015,2013-06-20 05:00:03,Thursday,2013,6,1
4016,2013-06-20 12:53:27,Thursday,2013,6,1
4017,2013-06-19 12:30:01,Wednesday,2013,6,1
4018,2013-06-19 10:20:50,Wednesday,2013,6,1
4019,2013-06-19 05:01:46,Wednesday,2013,6,1
4020,2013-06-18 08:30:38,Tuesday,2013,6,1
4021,2013-06-18 04:37:51,Tuesday,2013,6,1
4022,2013-06-18 09:54:19,Tuesday,2013,6,1
4023,2013-06-17 11:01:56,Monday,2013,6,1
4024,2013-06-17 05:26:29,Monday,2013,6,1
4025,2013-06-16 10:30:00,Sunday,2013,6,1
4026,2013-06-16 05:00:01,Sunday,2013,6,1
4027,2013-06-15 10:30:05,Saturday,2013,6,1
4028,2013-06-15 05:00:01,Saturday,2013,6,1
4029,2013-06-14 10:30:00,Friday,2013,6,1
4030,2013-06-14 04:55:54,Friday,2013,6,1
4031,2013-06-13 07:49:46,Thursday,2013,6,1
4032,2013-06-13 05:10:01,Thursday,2013,6,1
4033,2013-06-12 11:30:06,Wednesday,2013,6,1
4034,2013-06-12 06:47:05,Wednesday,2013,6,1
4035,2013-06-11 13:35:25,Tuesday,2013,6,1
4036,2013-06-11 08:56:00,Tuesday,2013,6,1
4037,2013-06-09 05:30:00,Sunday,2013,6,1
4038,2013-06-08 10:30:06,Saturday,2013,6,1
4039,2013-06-08 05:30:00,Saturday,2013,6,1
4040,2013-06-07 11:00:00,Friday,2013,6,1
4041,2013-06-07 06:00:05,Friday,2013,6,1
4042,2013-06-05 07:03:49,Wednesday,2013,6,1
